trial	soa	soundFirst	response	sta	exp
385	105	2.4	1	1	1.2	Dur	
386	106	2	1	1	1.2	Dur	
387	107	0.8	1	0	1.2	Dur	
388	108	1	1	0	1.2	Dur	
389	109	1.2	1	1	1.2	Dur	
390	110	1.6	1	1	1.2	Dur	
391	111	2.4	1	1	1.2	Dur	
392	112	0.6	1	0	1.2	Dur	
393	113	1	1	0	1.2	Dur	
394	114	0.8	1	0	1.2	Dur	
395	115	1.2	1	1	1.2	Dur	
396	116	1.6	1	1	1.2	Dur	
397	117	0.6	1	0	1.2	Dur	
398	118	2.4	1	1	1.2	Dur	
399	119	2	1	1	1.2	Dur	
400	120	2.4	1	1	1.2	Dur	
401	121	0.8	1	0	1.2	Dur	
402	122	0.6	1	0	1.2	Dur	
403	123	1.6	1	1	1.2	Dur	
404	124	1	1	0	1.2	Dur	
405	125	2	1	1	1.2	Dur	
406	126	1.2	1	0	1.2	Dur	
407	127	0.6	1	0	1.2	Dur	
408	128	1.6	1	1	1.2	Dur	
409	129	2	1	1	1.2	Dur	
410	130	1	1	0	1.2	Dur	
411	131	0.8	1	0	1.2	Dur	
412	132	1.2	1	0	1.2	Dur	
413	133	2.4	1	1	1.2	Dur	
414	134	2.4	1	1	1.2	Dur	
415	135	2	1	0	1.2	Dur	
416	136	0.8	1	0	1.2	Dur	
417	137	1	1	0	1.2	Dur	
418	138	1.2	1	0	1.2	Dur	
419	139	1.6	1	1	1.2	Dur	
420	140	0.6	1	0	1.2	Dur	
421	1	2	0	1	1.2	Dur	
422	2	1	0	1	1.2	Dur	
423	3	2.4	0	1	1.2	Dur	
424	4	0.6	0	0	1.2	Dur	
425	5	0.8	0	0	1.2	Dur	
426	6	1.6	0	1	1.2	Dur	
427	7	1.2	0	0	1.2	Dur	
428	8	1	0	0	1.2	Dur	
429	9	1.6	0	1	1.2	Dur	
430	10	2.4	0	1	1.2	Dur	
431	11	1.2	0	1	1.2	Dur	
432	12	2	0	1	1.2	Dur	
433	13	0.8	0	0	1.2	Dur	
434	14	0.6	0	0	1.2	Dur	
435	15	0.6	0	0	1.2	Dur	
436	16	2	0	1	1.2	Dur	
437	17	2.4	0	1	1.2	Dur	
438	18	0.8	0	0	1.2	Dur	
439	19	1	0	0	1.2	Dur	
440	20	1.2	0	1	1.2	Dur	
441	21	1.6	0	1	1.2	Dur	
442	22	1	0	0	1.2	Dur	
443	23	0.6	0	0	1.2	Dur	
444	24	1.6	0	1	1.2	Dur	
445	25	2	0	1	1.2	Dur	
446	26	1.2	0	0	1.2	Dur	
447	27	0.8	0	1	1.2	Dur	
448	28	2.4	0	1	1.2	Dur	
449	29	2.4	0	1	1.2	Dur	
450	30	0.6	0	1	1.2	Dur	
451	31	1	0	0	1.2	Dur	
452	32	0.8	0	1	1.2	Dur	
453	33	1.2	0	1	1.2	Dur	
454	34	1.6	0	1	1.2	Dur	
455	35	2	0	1	1.2	Dur	
456	36	2.4	0	1	1.2	Dur	
457	37	1.2	0	1	1.2	Dur	
458	38	1.6	0	1	1.2	Dur	
459	39	0.6	0	0	1.2	Dur	
460	40	1	0	1	1.2	Dur	
461	41	0.8	0	1	1.2	Dur	
462	42	2	0	1	1.2	Dur	
463	43	1.6	0	1	1.2	Dur	
464	44	1	0	1	1.2	Dur	
465	45	2	0	1	1.2	Dur	
466	46	0.6	0	1	1.2	Dur	
467	47	0.8	0	1	1.2	Dur	
468	48	1.2	0	1	1.2	Dur	
469	49	2.4	0	1	1.2	Dur	
470	50	1.2	0	1	1.2	Dur	
471	51	2.4	0	1	1.2	Dur	
472	52	2	0	1	1.2	Dur	
473	53	1	0	1	1.2	Dur	
474	54	0.8	0	1	1.2	Dur	
475	55	0.6	0	0	1.2	Dur	
476	56	1.6	0	1	1.2	Dur	
477	57	2.4	0	1	1.2	Dur	
478	58	1.6	0	1	1.2	Dur	
479	59	1	0	0	1.2	Dur	
480	60	2	0	1	1.2	Dur	
481	61	1.2	0	1	1.2	Dur	
482	62	0.8	0	1	1.2	Dur	
483	63	0.6	0	0	1.2	Dur	
484	64	1.6	0	1	1.2	Dur	
485	65	1	0	0	1.2	Dur	
486	66	1.2	0	1	1.2	Dur	
487	67	2.4	0	1	1.2	Dur	
488	68	0.6	0	0	1.2	Dur	
489	69	0.8	0	0	1.2	Dur	
490	70	2	0	1	1.2	Dur	
491	71	0.8	0	1	1.2	Dur	
492	72	1.6	0	1	1.2	Dur	
493	73	1	0	1	1.2	Dur	
494	74	2	0	1	1.2	Dur	
495	75	2.4	0	1	1.2	Dur	
496	76	0.6	0	0	1.2	Dur	
497	77	1.2	0	1	1.2	Dur	
498	78	0.8	0	0	1.2	Dur	
499	79	0.6	0	1	1.2	Dur	
500	80	2.4	0	1	1.2	Dur	
501	81	1.6	0	1	1.2	Dur	
502	82	2	0	1	1.2	Dur	
503	83	1	0	1	1.2	Dur	
504	84	1.2	0	1	1.2	Dur	
505	85	1.2	0	1	1.2	Dur	
506	86	2	0	1	1.2	Dur	
507	87	0.6	0	0	1.2	Dur	
508	88	1.6	0	1	1.2	Dur	
509	89	0.8	0	0	1.2	Dur	
510	90	1	0	1	1.2	Dur	
511	91	2.4	0	1	1.2	Dur	
512	92	0.8	0	1	1.2	Dur	
513	93	1	0	0	1.2	Dur	
514	94	0.6	0	0	1.2	Dur	
515	95	2.4	0	1	1.2	Dur	
516	96	1.6	0	1	1.2	Dur	
517	97	2	0	1	1.2	Dur	
518	98	1.2	0	0	1.2	Dur	
519	99	1.2	0	0	1.2	Dur	
520	100	2	0	1	1.2	Dur	
521	101	2.4	0	1	1.2	Dur	
522	102	1	0	1	1.2	Dur	
523	103	0.6	0	0	1.2	Dur	
524	104	0.8	0	0	1.2	Dur	
525	105	1.6	0	0	1.2	Dur	
526	106	2	0	1	1.2	Dur	
527	107	1.6	0	1	1.2	Dur	
528	108	1	0	1	1.2	Dur	
529	109	0.6	0	0	1.2	Dur	
530	110	1.2	0	1	1.2	Dur	
531	111	2.4	0	1	1.2	Dur	
532	112	0.8	0	1	1.2	Dur	
533	113	2.4	0	1	1.2	Dur	
534	114	1.6	0	1	1.2	Dur	
535	115	0.8	0	1	1.2	Dur	
536	116	2	0	1	1.2	Dur	
537	117	1.2	0	1	1.2	Dur	
538	118	1	0	1	1.2	Dur	
539	119	0.6	0	1	1.2	Dur	
540	120	1.2	0	1	1.2	Dur	
541	121	2	0	1	1.2	Dur	
542	122	0.8	0	1	1.2	Dur	
543	123	2.4	0	1	1.2	Dur	
544	124	1.6	0	1	1.2	Dur	
545	125	0.6	0	0	1.2	Dur	
546	126	1	0	1	1.2	Dur	
547	127	0.8	0	0	1.2	Dur	
548	128	2	0	1	1.2	Dur	
549	129	2.4	0	1	1.2	Dur	
550	130	0.6	0	0	1.2	Dur	
551	131	1.2	0	1	1.2	Dur	
552	132	1	0	1	1.2	Dur	
553	133	1.6	0	1	1.2	Dur	
554	134	0.6	0	1	1.2	Dur	
555	135	2	0	1	1.2	Dur	
556	136	1.2	0	1	1.2	Dur	
557	137	1	0	1	1.2	Dur	
558	138	0.8	0	0	1.2	Dur	
559	139	1.6	0	1	1.2	Dur	
560	140	2.4	0	1	1.2	Dur	
